기준년월,휴게소내판매순위,휴게소코드,휴게소명,매장코드,매장명,판매상품SEQ,판매상품명
2025-11,4,S000598,군자행복드림쉼터,0001,편의점CU,1200042268,얼음컵 del)빅컵얼음230g
2025-11,5,S000598,군자행복드림쉼터,0001,편의점CU,1200069492,빙그레)바나나우유240ml
2025-11,1,S000602,함양(통영)휴게소,0044,달콤커피,1100040143,(달콤커피)HOT아메리카노(R)
2025-11,2,S000602,함양(통영)휴게소,0003,020_한식당,1100018444,장터국밥
2025-11,3,S000602,함양(통영)휴게소,0003,020_한식당,1100040823,백년가게_새집추어탕.
2025-11,4,S000602,함양(통영)휴게소,0003,020_한식당,1100008790,순창고추장비빔밥
2025-11,5,S000602,함양(통영)휴게소,0024,021_양식당,1100022140,등심돈가스
2025-11,1,S000606,가남(창원)졸음쉼터,0001,푸드트럭,1100020512,프리미엄옛날토스트
2025-11,2,S000606,가남(창원)졸음쉼터,0001,푸드트럭,1100019953,자이언트 페퍼 소세지롤
2025-11,3,S000606,가남(창원)졸음쉼터,0001,푸드트럭,1100022347,더치커피
2025-11,4,S000606,가남(창원)졸음쉼터,0001,푸드트럭,1100024084,소떡소떡
2025-11,5,S000606,가남(창원)졸음쉼터,0001,푸드트럭,1100020187,아이스아메리카노
2025-11,1,S000611,서천(목포)휴게소,0006,외부매장(호두과자),1100006283,호두과자선물용(20개입)
2025-11,2,S000611,서천(목포)휴게소,0007,커피(할리스),1100044578,(할리스)HOT아메리카노(R)
2025-11,3,S000611,서천(목포)휴게소,0004,스낵(라면),1100037455,(실속상품)ex-라면
2025-11,4,S000611,서천(목포)휴게소,0006,외부매장(호두과자),1100006220,(알뜰간식)호두과자(10개입)
2025-11,5,S000611,서천(목포)휴게소,0023,외부매장(고수록떡),1100040051,모시떡(7000)
2025-11,1,S000612,서천(서울)휴게소,0028,드롭탑,1100045277,(드롭탑)I아메리카노(R)
2025-11,2,S000612,서천(서울)휴게소,0024,한식양식,1100024951,얼큰순두부(7500)
2025-11,3,S000612,서천(서울)휴게소,0025,용우동라면,1100019251,부산꼬치어묵우동
2025-11,4,S000612,서천(서울)휴게소,0010,호두과자,1100006220,(알뜰간식)우리밀호두과자(8개입)
2025-11,5,S000612,서천(서울)휴게소,0024,한식양식,1100023427,돈가스
2025-11,1,S000613,함안(부산)휴게소,0110,012_남산돈까스,1100043290,남산왕돈가스
2025-11,2,S000613,함안(부산)휴게소,0010,032_맥반석,1100028962,맥반석대왕오징어(하)
2025-11,3,S000613,함안(부산)휴게소,0019,033_호두과자,1100006283,호두과자
2025-11,4,S000613,함안(부산)휴게소,0004,011_풍경마루,1100000575,소고기장터국밥[풍경]
2025-11,5,S000613,함안(부산)휴게소,0004,011_풍경마루,1100036482,돼지고기김치찌개
2025-11,1,S000614,함안(순천)휴게소,0117,남산돈까스,1100043290,남산왕돈까스
2025-11,2,S000614,함안(순천)휴게소,0004,탕/비빔밥,1100041232,소고기국밥
2025-11,3,S000614,함안(순천)휴게소,0101,알뜰매장,1100003221,(알뜰간식)꼬치어묵
2025-11,4,S000614,함안(순천)휴게소,0073,파스쿠찌(외주),1100044473,(파스쿠찌)HOT아메리카노(R)
2025-11,5,S000614,함안(순천)휴게소,0118,호두붐붐,1100036599,팥호두붐붐
2025-11,1,S000615,예산(대전)휴게소,0058,(신)양식,1100036002,사과돈가스
2025-11,2,S000615,예산(대전)휴게소,0061,(신)새이학,1100000172,공주국밥
2025-11,3,S000615,예산(대전)휴게소,0069,(신)파스쿠찌,1100044473,(파스쿠찌)HOT아메리카노(R)
2025-11,4,S000615,예산(대전)휴게소,0057,(신)한식,1100037341,김치찌개
2025-11,5,S000615,예산(대전)휴게소,0058,(신)양식,1100031785,치즈돈가스
2025-11,1,S000618,신탄진(부산)졸음쉼터,0001,푸드트럭,1100025055,여기김밥
2025-11,2,S000618,신탄진(부산)졸음쉼터,0001,푸드트럭,1100020049,어묵1개
2025-11,3,S000618,신탄진(부산)졸음쉼터,0001,푸드트럭,1100020799,고기만두(5개)
2025-11,4,S000618,신탄진(부산)졸음쉼터,0001,푸드트럭,1100017395,군만두
2025-11,5,S000618,신탄진(부산)졸음쉼터,0001,푸드트럭,1100043149,참치김밥
2025-11,1,S000619,평택휴게소,0043,네파행사,1300000835,의류(전문매장)
2025-11,2,S000619,평택휴게소,0034,진한국물탕,1100036172,평택나루사골우거지국밥
2025-11,3,S000619,평택휴게소,0031,별의별면,1100002467,속도위반우동
2025-11,4,S000619,평택휴게소,0039,집밥이 그리울때,1100000383,제육김치정식
2025-11,5,S000619,평택휴게소,0038,호두과자,1100021242,우리밀 호두과자(12개입)
2025-11,1,S000621,장흥정남진휴게소,0007,1_한식/양식,1100030559,장흥표고버섯 불고기
2025-11,2,S000621,장흥정남진휴게소,0007,1_한식/양식,1100000239,돼지듬뿍 김치찌개
2025-11,3,S000621,장흥정남진휴게소,0007,1_한식/양식,1100001531,등심돈가스
2025-11,4,S000621,장흥정남진휴게소,0003,030_드롭탑,1100045276,(드롭탑)ICE아메리카노(L)
2025-11,5,S000621,장흥정남진휴게소,0039,클라이머,1300008707,클라이머홀릭(99000)
2025-11,1,S000622,동명(부산)휴게소,0001,100_한식전문점,1100044217,(명품)아바이순대국밥
2025-11,2,S000622,동명(부산)휴게소,0031,탐앤탐스,1100045803,탐탐_카페아메리카노
2025-11,3,S000622,동명(부산)휴게소,0001,100_한식전문점,1100038238,해물순두부찌개
2025-11,4,S000622,동명(부산)휴게소,0001,100_한식전문점,1100024884,홍천제육화로구이
2025-11,5,S000622,동명(부산)휴게소,0001,100_한식전문점,1100036172,대구소고기국밥(따로)
2025-11,1,S000623,동명(춘천)휴게소,0024,500_의류매장장,1300000105,포엠마1000(1)
2025-11,2,S000623,동명(춘천)휴게소,0001,300_한 식 당,1100033151,돌솥비빔밥 된장찌개
2025-11,3,S000623,동명(춘천)휴게소,0035,탐앤탐스,1100045803,탐탐_카페아메리카노
2025-11,4,S000623,동명(춘천)휴게소,0001,300_한 식 당,1100030885,해물순두부찌개
2025-11,5,S000623,동명(춘천)휴게소,0024,500_의류매장장,1300000501,JDX29000(신)
2025-11,1,S000624,울주(함양)휴게소,0106,제순식당,1100044612,매콤제육덮밥[제순]
2025-11,2,S000624,울주(함양)휴게소,0099,엔젤,1100036980,(AI)(I)아메리카노R
2025-11,3,S000624,울주(함양)휴게소,0009,양식전문점,1100031960,왕돈가스
2025-11,4,S000624,울주(함양)휴게소,0010,한식전문점,1100030710,고등어구이정식
2025-11,5,S000624,울주(함양)휴게소,0010,한식전문점,1100037279,돼지김치찌개
2025-11,1,S000625,울주(울산)휴게소,0110,제순식당,1100044612,매콤제육덮밥[제순]
2025-11,2,S000625,울주(울산)휴게소,0010,한식전문점,1100030710,고등어구이정식
2025-11,3,S000625,울주(울산)휴게소,0009,양식전문점,1100031960,왕돈가스
2025-11,4,S000625,울주(울산)휴게소,0101,아띠몽,1100044085,할인)아띠몽호두과자10
2025-11,5,S000625,울주(울산)휴게소,0010,한식전문점,1100037279,돼지김치찌개
2025-11,1,S000626,용인(인천)휴게소,0038,우리밀호두과자,1100035951,우리밀호두과자6000
2025-11,2,S000626,용인(인천)휴게소,0029,돈까스잔치,1100040400,(돈까스잔치)옛날돈가스
2025-11,3,S000626,용인(인천)휴게소,0038,우리밀호두과자,1100035950,우리밀호두과자12000
2025-11,4,S000626,용인(인천)휴게소,0003,한식당,1100022135,소고기등심국밥
2025-11,5,S000626,용인(인천)휴게소,0003,한식당,1100035424,미나리제육두루치기
2025-11,1,S000627,용인(강릉)휴게소,0038,돈까스잔치,1100040400,★(돈까스잔치)옛날돈가스
2025-11,2,S000627,용인(강릉)휴게소,0003,한식당,1100043604,돌솥비빔밥
2025-11,3,S000627,용인(강릉)휴게소,0003,한식당,1100033537,순두부찌개
2025-11,4,S000627,용인(강릉)휴게소,0003,한식당,1100018530,(실속상품)소고기국밥
2025-11,5,S000627,용인(강릉)휴게소,0028,한촌설렁탕,1100033524,설렁탕
2025-11,1,S000628,청송(청주)휴게소,0022,통감자/오징어,1200050367,과일(50000)
2025-11,2,S000628,청송(청주)휴게소,0022,통감자/오징어,1200006780,청송사과(10000)
2025-11,3,S000628,청송(청주)휴게소,0037,드롭탑,1100045278,(드롭탑)H아메리카노(R)
2025-11,4,S000628,청송(청주)휴게소,0037,드롭탑,1100045277,(드롭탑)아이스아메리카노(R)
2025-11,5,S000628,청송(청주)휴게소,0002,한식,1100044036,놀부부대찌개
2025-11,1,S000629,청송(영덕)휴게소,0035,드롭탑,1100045278,(드롭탑)H아메리카노(R)
2025-11,2,S000629,청송(영덕)휴게소,0035,드롭탑,1100045277,(드롭탑)I아메리카노(R)
2025-11,3,S000629,청송(영덕)휴게소,0010,핫바,1100028544,(알뜰간식)옛날핫도그
2025-11,4,S000629,청송(영덕)휴게소,0010,핫바,1100036073,순한오징어바
2025-11,5,S000629,청송(영덕)휴게소,0010,핫바,1100036119,불갈비맛소세지
2025-11,1,S000630,오창(하남)휴게소,0112,(특별관)금강설렁탕,1100047115,(명품)금강설렁탕
2025-11,2,S000630,오창(하남)휴게소,0109,별관(중식),1100040380,고기왕짬뽕
2025-11,3,S000630,오창(하남)휴게소,0108,별관(한식),1100040718,(실속상품) 홍합미역국
2025-11,4,S000630,오창(하남)휴게소,0114,청년창업(돈가스),1100020802,(청년)등심돈가스.
2025-11,5,S000630,오창(하남)휴게소,0101,놀부부대,1100044036,놀부부대찌개(11000)
2025-11,1,S000631,경주(부산)휴게소,0012,205_경주빵(외주),1100037534,원영)경주빵
2025-11,2,S000631,경주(부산)휴게소,0009,201_한식당(직영),1100044023,경주천년한우국밥
2025-11,3,S000631,경주(부산)휴게소,0012,205_경주빵(외주),1100037535,원영)혼합용
2025-11,4,S000631,경주(부산)휴게소,0012,205_경주빵(외주),1100037536,원영)찰보리빵
2025-11,5,S000631,경주(부산)휴게소,0009,201_한식당(직영),1100040169,한)김치찌개
2025-11,1,S000632,진영(부산)휴게소,0096,705_(행사)폴햄,1300002128,(행사)폴햄 50000
2025-11,2,S000632,진영(부산)휴게소,0112,308_남산돈까스,1100000051,(남산)남산왕돈까스
2025-11,3,S000632,진영(부산)휴게소,0096,705_(행사)폴햄,1300002164,(행사)폴햄 10000
2025-11,4,S000632,진영(부산)휴게소,0096,705_(행사)폴햄,1300002129,(행사)폴햄 100000
2025-11,5,S000632,진영(부산)휴게소,0025,호두과자,1100006292,(백년나무)호두과자(16개입)
2025-11,1,S000633,안성맞춤(평택)휴게소,0036,02_(신)한식당,1100029136,안성맞춤국밥
2025-11,2,S000633,안성맞춤(평택)휴게소,0036,02_(신)한식당,1100028577,해물순두부찌개
2025-11,3,S000633,안성맞춤(평택)휴게소,0037,02_(신)양식,1100044376,왕등심돈가스
2025-11,4,S000633,안성맞춤(평택)휴게소,0036,02_(신)한식당,1100037754,약돌돼지김치찌개
2025-11,5,S000633,안성맞춤(평택)휴게소,0036,02_(신)한식당,1100035424,약돌돼지제육뚝배기
2025-11,1,S000634,함평나비(광주)휴게소,0017,(드롭탑)커피매장,1100045278,(드롭탑)H아메리카노(R)
2025-11,2,S000634,함평나비(광주)휴게소,0005,01-식당,1100039433,버섯한그릇국밥
2025-11,3,S000634,함평나비(광주)휴게소,0013,07- 로띠번빵매장,1100041179,로띠번/바닐라번
2025-11,4,S000634,함평나비(광주)휴게소,0017,(드롭탑)커피매장,1100045277,(드롭탑)I아메리카노(R)
2025-11,5,S000634,함평나비(광주)휴게소,0005,01-식당,1100036003,등심돈가스
2025-11,1,S000635,함평나비(무안)휴게소,0005,한식/양식당,1100044289,(기사식당)돼지김치찌개
2025-11,2,S000635,함평나비(무안)휴게소,0025,드롭탑,1100045278,(드롭탑)H아메리카노(R)
2025-11,3,S000635,함평나비(무안)휴게소,0014,로띠번,1100041179,로띠번
2025-11,4,S000635,함평나비(무안)휴게소,0005,한식/양식당,1100036003,등심돈가스
2025-11,5,S000635,함평나비(무안)휴게소,0006,라면코너,1100000525,계란떡라면
2025-11,1,S000636,안성맞춤(제천)휴게소,0004,03.한식당,1100030701,안성맞춤한우국밥
2025-11,2,S000636,안성맞춤(제천)휴게소,0004,03.한식당,1100033151,한우불고기비빔밥
2025-11,3,S000636,안성맞춤(제천)휴게소,0010,07.우리밀호두과자,1100044085,아띠몽호두과자6
2025-11,4,S000636,안성맞춤(제천)휴게소,0003,03.(동원)한식당,1100025327,통등심돈가스
2025-11,5,S000636,안성맞춤(제천)휴게소,0024,11.드롭탑 커피,1100045278,(드롭탑)H아메리카노(R)
2025-11,1,S000637,문의청남대(청주)휴게소,0003,한식,1100027343,버섯불고기정식
2025-11,2,S000637,문의청남대(청주)휴게소,0008,고운동커피,1100029820,(고운동)ICE아메리카노(R)
2025-11,3,S000637,문의청남대(청주)휴게소,0008,고운동커피,1100025692,(고운동)HOT아메리카노(R)
2025-11,4,S000637,문의청남대(청주)휴게소,0003,한식,1100000332,돈육김치찌개
2025-11,5,S000637,문의청남대(청주)휴게소,0005,우동/라면,1100034587,(실속상품)ex-라면
2025-11,1,S000638,문의청남대(영덕)휴게소,0008,고운동커피,1100025692,(고운동)HOT아메리카노(R)
2025-11,2,S000638,문의청남대(영덕)휴게소,0008,고운동커피,1100029820,(고운동)ICE아메리카노(R)
2025-11,3,S000638,문의청남대(영덕)휴게소,0003,한식/양식,1100032032,육개장
2025-11,4,S000638,문의청남대(영덕)휴게소,0003,한식/양식,1100038238,애호박 순두부찌개(9000)
2025-11,5,S000638,문의청남대(영덕)휴게소,0003,한식/양식,1100027797,파채제육덮밥
2025-11,1,S000639,문경(양평)휴-케이알산업,0004,탐앤탐스,1100045803,(탐앤탐스)HOT아메리카노(T)
2025-11,2,S000639,문경(양평)휴-케이알산업,0004,탐앤탐스,1100045794,(탐앤탐스)ICE아메리카노(T)
2025-11,3,S000639,문경(양평)휴-케이알산업,0004,탐앤탐스,1100045778,(탐앤탐스)ICE아메리카노(V)
2025-11,4,S000639,문경(양평)휴-케이알산업,0004,탐앤탐스,1100045802,(탐앤탐스)HOT카페라떼
2025-11,5,S000639,문경(양평)휴-케이알산업,0006,의류매장,1300000815,의류(100000)
2025-11,1,S000640,문경(양평)휴-건영식품,0002,한식,1100033144,문경오미자약돌돼지제육볶음
2025-11,2,S000640,문경(양평)휴-건영식품,0002,한식,1100028577,짬뽕순두부
2025-11,3,S000640,문경(양평)휴-건영식품,0001,양식,1100033314,흑돼지돈가스
2025-11,4,S000640,문경(양평)휴-건영식품,0002,한식,1100030661,소고기국밥
2025-11,5,S000640,문경(양평)휴-건영식품,0003,라면,1100030930,떡라면
2025-11,1,S000641,청양(공주)휴게소,0001,편의점(세븐),1200021124,4500담배
2025-11,2,S000641,청양(공주)휴게소,0001,편의점(세븐),1200060686,칸타타)라떼캔275ml
2025-11,3,S000641,청양(공주)휴게소,0001,편의점(세븐),1200074446,PB)얼음컵(라지)
2025-11,4,S000641,청양(공주)휴게소,0001,편의점(세븐),1200077983,신동_명가꽈배기
2025-11,5,S000641,청양(공주)휴게소,0001,편의점(세븐),1200084966,티오피)마스터라떼캔275ml
2025-11,1,S000642,청양(서천)휴게소,0001,편의점(세븐),1200021116,4500담배
2025-11,2,S000642,청양(서천)휴게소,0001,편의점(세븐),1200021124,4500담배
2025-11,3,S000642,청양(서천)휴게소,0001,편의점(세븐),1200060686,칸타타)라떼캔275ml
2025-11,4,S000642,청양(서천)휴게소,0001,편의점(세븐),1200060685,칸타타)아메캔275ml
2025-11,5,S000642,청양(서천)휴게소,0001,편의점(세븐),1200078625,스벅)카페라떼컵320ml
2025-11,1,S000643,부안고려청자(서울)휴게소,0013,할리스,1100044578,(할리스)HOT아메리카노(R)
2025-11,2,S000643,부안고려청자(서울)휴게소,0002,식당(일반),1100047140,뚝배기불고기
2025-11,3,S000643,부안고려청자(서울)휴게소,0008,외부매장(호두),1100006283,호두과자(20개입)
2025-11,4,S000643,부안고려청자(서울)휴게소,0002,식당(일반),1100014794,돼갈비비지찌개
2025-11,5,S000643,부안고려청자(서울)휴게소,0024,식당(양식),1100021045,부안오디(뽕)돈가스
2025-11,1,S000644,부안고려청자(목포)휴게소,0002,식당(일반),1100047140,뚝배기불고기
2025-11,2,S000644,부안고려청자(목포)휴게소,0002,식당(일반),1100014794,돼지고기김치찌개
2025-11,3,S000644,부안고려청자(목포)휴게소,0014,할리스,1100044578,(할리스)HOT아메리카노(R)
2025-11,4,S000644,부안고려청자(목포)휴게소,0008,외부매장(호두),1100006283,호두과자(20개입)
2025-11,5,S000644,부안고려청자(목포)휴게소,0004,스낵(라면),1100037808,라면정식(5500)
2025-11,1,S000645,문경(양평)휴-도로공사,0001,cafe휴봇,1100028607,(휴봇)ICE 아메리카노(그란데)
2025-11,2,S000645,문경(양평)휴-도로공사,0001,cafe휴봇,1100027640,(휴봇)HOT 아메리카노(그란데)
2025-11,1,S000647,문막(인천)휴-참바다,0046,로봇한식,1100035377,(로봇한식)갈비탕
2025-11,2,S000647,문막(인천)휴-참바다,0007,엔제리너스,1100029784,(엔젤)ICE아메리카노(R)
2025-11,3,S000647,문막(인천)휴-참바다,0046,로봇한식,1100027620,(로봇한식)뚝배기불고기
2025-11,4,S000647,문막(인천)휴-참바다,0057,즉석꼬마김밥,1100001375,꼬마김밥 5줄
2025-11,5,S000647,문막(인천)휴-참바다,0047,로봇우동,1100037133,(로봇우동)꼬치어묵우동
2025-11,1,S000648,안산휴게소,0156,인(푸)_천서리막국수,1100001389,천)라면&정통충무김밥Set
2025-11,2,S000648,안산휴게소,0003,인_혜화동,1100044776,혜화)옛날돈까스정식
2025-11,3,S000648,안산휴게소,0136,인_북창동순두부,1100033958,북)해물순두부
2025-11,4,S000648,안산휴게소,0001,인_풍경/유천/연안,1100023426,풍)강릉식몽글순두부찌개9900
2025-11,5,S000648,안산휴게소,0003,인_혜화동,1100007476,혜화)옛날돈까스
2025-11,1,S000654,서부산(순천)휴게소,0003,한식/양식,1100042377,돈가스&우동세트
2025-11,2,S000654,서부산(순천)휴게소,0003,한식/양식,1100045818,남산왕돈까스
2025-11,3,S000654,서부산(순천)휴게소,0003,한식/양식,1100019056,김치찌개
2025-11,4,S000654,서부산(순천)휴게소,0003,한식/양식,1100045816,남산치즈돈까스
2025-11,5,S000654,서부산(순천)휴게소,0004,우동/라면,1100026766,떡라면
2025-11,1,S000655,내린천휴게소,0017,레스또란떼[22.09.30],1100033419,내린천왕돈까스
2025-11,2,S000655,내린천휴게소,0041,산골황태3대식당,1100017858,산골황태국밥
2025-11,3,S000655,내린천휴게소,0007,내린천한식,1100037137,제육뚝배기[10000]
2025-11,4,S000655,내린천휴게소,0019,다리야우동[22.09.30],1100030881,꼬치어묵우동
2025-11,5,S000655,내린천휴게소,0040,4층즉석매장-미화네,1100037524,호두과자(20개입)
2025-11,1,S000656,춘향(순천)휴게소,0011,드롭탑,1100045278,(드롭탑)H아메리카노(R)
2025-11,2,S000656,춘향(순천)휴게소,0003,한식,1100030569,춘향이순두부찌개
2025-11,3,S000656,춘향(순천)휴게소,0029,새집추어탕,1100016638,새집추어탕
2025-11,4,S000656,춘향(순천)휴게소,0003,한식,1100025864,참치김치찌개
2025-11,5,S000656,춘향(순천)휴게소,0049,소미미단팥빵,1100038582,2.단팥빵(소미미)
2025-11,1,S000657,춘향(완주)휴게소,0048,소미미단팥빵,1100032073,(소미미)단팥빵
2025-11,2,S000657,춘향(완주)휴게소,0048,소미미단팥빵,1100032074,(소미미)앙금빵
2025-11,3,S000657,춘향(완주)휴게소,0011,드롭탑,1100045278,드)아메리카노(R)_휴
2025-11,4,S000657,춘향(완주)휴게소,0003,한식,1100025864,참치김치찌개
2025-11,5,S000657,춘향(완주)휴게소,0003,한식,1100030569,춘향이순두부찌개
2025-11,1,S000658,신풍(대전)휴게소,0011,탐앤탐스,1100045794,탐탐_아이스 카페아메리카노
2025-11,2,S000658,신풍(대전)휴게소,0011,탐앤탐스,1100045803,탐탐_카페아메리카노
2025-11,3,S000658,신풍(대전)휴게소,0012,탐탐간식,1100036082,옛날핫도그
2025-11,4,S000658,신풍(대전)휴게소,0004,식당가,1100023741,떡라면
2025-11,5,S000658,신풍(대전)휴게소,0011,탐앤탐스,1100045785,탐탐_아이스 아메리카노(G)
2025-11,1,S000659,신풍(당진)휴게소,0005,달콤커피,1100040551,옛날핫도그
2025-11,2,S000659,신풍(당진)휴게소,0005,달콤커피,1100040143,(H)다크퍼플R_달콤커피
2025-11,3,S000659,신풍(당진)휴게소,0005,달콤커피,1100040128,(I)다크퍼플R_달콤커피
2025-11,4,S000659,신풍(당진)휴게소,0004,식당가,1100037133,꼬치어묵우동
2025-11,5,S000659,신풍(당진)휴게소,0005,달콤커피,1100037661,사조)케이크소시지
2025-11,1,S000660,공주(당진)휴게소,0003,한식,1100040880,공주알밤먹은 한우국밥
2025-11,2,S000660,공주(당진)휴게소,0034,임시매장,1300013724,농축수산물(의류잡화요율)_스테비아토마토
2025-11,3,S000660,공주(당진)휴게소,0008,스낵_공주밤빵,1100037535,알밤빵(대)
2025-11,4,S000660,공주(당진)휴게소,0008,스낵_공주밤빵,1100037536,알밤빵(중)
2025-11,5,S000660,공주(당진)휴게소,0045,101번지남산돈가스,1100045818,남산왕돈까스
2025-11,1,S000661,공주(대전)휴게소,0003,한식,1100040880,공주 알밤 한우 국밥
2025-11,2,S000661,공주(대전)휴게소,0007,스낵_공주밤빵,1100037535,알밤빵(대)
2025-11,3,S000661,공주(대전)휴게소,0007,스낵_공주밤빵,1100037536,알밤빵(중)
2025-11,4,S000661,공주(대전)휴게소,0010,공차,1100037375,(공차)HOT/ICE아메리카노
2025-11,5,S000661,공주(대전)휴게소,0012,우동/라면,1100037455,(실속상품)ex-라면
2025-11,1,S000662,진안마이산(장수)휴게소,0027,한식당(직),1100035426,진안콩순두부짬뽕
2025-11,2,S000662,진안마이산(장수)휴게소,0012,드롭탑,1100045278,(드롭탑)H아메리카노(R)
2025-11,3,S000662,진안마이산(장수)휴게소,0027,한식당(직),1100037588,흑돼지김치찌개
2025-11,4,S000662,진안마이산(장수)휴게소,0027,한식당(직),1100044793,돌솥비빔밥
2025-11,5,S000662,진안마이산(장수)휴게소,0006,한식당,1100027813,흑돼지순살돈가스
2025-11,1,S000663,부여백제(공주)휴게소,0014,우보설렁탕,1100042950,우보설렁탕
2025-11,2,S000663,부여백제(공주)휴게소,0015,호두과자&오징어,1100027398,호두과자(20개입)
2025-11,3,S000663,부여백제(공주)휴게소,0015,호두과자&오징어,1100006220,(알뜰간식)호두과자(10개입)
2025-11,4,S000663,부여백제(공주)휴게소,0012,드롭탑,1100036296,(드롭탑)ICE아메리카노(R)
2025-11,5,S000663,부여백제(공주)휴게소,0008,용우동,1100037455,(실속상품)ex-라면
2025-11,1,S000664,부여백제(서천)휴게소,0014,우보설렁탕,1100042950,우보설렁탕
2025-11,2,S000664,부여백제(서천)휴게소,0016,의류매장,1300000671,의류(전문매장)
2025-11,3,S000664,부여백제(서천)휴게소,0011,드롭탑,1100045278,(드롭탑)H아메리카노(R)
2025-11,4,S000664,부여백제(서천)휴게소,0019,호두과자&오징어,1100006281,호두과자(20개입)
2025-11,5,S000664,부여백제(서천)휴게소,0015,라면,1100037455,(실속상품)ex-라면
2025-11,1,S000669,홍성(서울)휴게소,0014,의류매장(실외),1300000304,C 의류매장 (10000)
2025-11,2,S000669,홍성(서울)휴게소,0007,식당(한식),1100045369,(한우)소고기국밥
2025-11,3,S000669,홍성(서울)휴게소,0015,하이샵,1300001713,하이숍(만물10000) 
2025-11,4,S000669,홍성(서울)휴게소,0014,의류매장(실외),1300000600,C 의류 50000
2025-11,5,S000669,홍성(서울)휴게소,0012,외부매장(호두),1100006220,(알뜰간식)호두과자(10개입)
2025-11,1,S000670,홍성(목포)휴게소,0019,(할리스)할리스,1100044578,(할리스)HOT카페아메리카노_R
2025-11,2,S000670,홍성(목포)휴게소,0010,외부매장(어묵핫바),1100031842,수제어묵4000
2025-11,3,S000670,홍성(목포)휴게소,0007,식당(한식),1100045369,(한우)소고기국밥
2025-11,4,S000670,홍성(목포)휴게소,0011,외부매장(호두),1100006283,호두과자(20개입)
2025-11,5,S000670,홍성(목포)휴게소,0013,의류매장(실외),1300000304,C 의류매장 (10000)
2025-11,1,S000673,이천쌀(하남)휴게소,0023,호두과자,1100021354,(100년나무)호두과자(20개입)
2025-11,2,S000673,이천쌀(하남)휴게소,0023,호두과자,1100017781,(알뜰간식)100년나무 호두과자(10개입)
2025-11,3,S000673,이천쌀(하남)휴게소,0032,남산돈가스,1100026842,남산왕돈까스
2025-11,4,S000673,이천쌀(하남)휴게소,0023,호두과자,1100021355,(100년나무)호두과자 선물용(40개입)
2025-11,5,S000673,이천쌀(하남)휴게소,0055,교동짬뽕,1100040073,교동짬뽕
2025-11,1,S000674,논공(대구)휴게소,0004,040_양식,1100033474,추억의돈까스
2025-11,2,S000674,논공(대구)휴게소,0003,030_한식,1100031699,대구육개장
2025-11,3,S000674,논공(대구)휴게소,0031,(파스쿠찌)논공대구휴게소,1100044473,(파스쿠찌)HOT아메리카노(R)
2025-11,4,S000674,논공(대구)휴게소,0003,030_한식,1100043608,해물순두부찌개
2025-11,5,S000674,논공(대구)휴게소,0005,050_면류,1100039843,(실속상품)ex-라면
2025-11,1,S000675,논공(광주)휴게소,0033,(파스쿠찌)논공광주휴게소,1100044473,(파스쿠찌)HOT아메리카노(R)
2025-11,2,S000675,논공(광주)휴게소,0003,030_한식,1100022081,육개장
2025-11,3,S000675,논공(광주)휴게소,0039,라면코너,1100043100,쉐프로봇_떡라면
2025-11,4,S000675,논공(광주)휴게소,0004,040_양식,1100025864,추억의돈가스
2025-11,5,S000675,논공(광주)휴게소,0003,030_한식,1100023738,해물순두부
2025-11,1,S000677,선산(창원)휴게소,0042,엔제리너스,1100036983,(엔젤)HOT아메리카노(S)
2025-11,2,S000677,선산(창원)휴게소,0042,엔제리너스,1100036981,(엔젤)ICE아메리카노(S)
2025-11,3,S000677,선산(창원)휴게소,0042,엔제리너스,1100036949,(엔젤)ICE초코라떼(R)
2025-11,4,S000677,선산(창원)휴게소,0042,엔제리너스,1100043770,(엔젤)ICE제주말차라떼(R)
2025-11,5,S000677,선산(창원)휴게소,0042,엔제리너스,1100036979,(엔젤)ICE아메리카노(L)
2025-11,1,S000686,남한강휴게소,0005,북창동순두부 ,1100038238,(북창동순두부)북창동순두부
2025-11,2,S000686,남한강휴게소,0006,양평해장국 ,1100036694,양평서울해장국
2025-11,3,S000686,남한강휴게소,0007,유미카츠,1100043232,(유미카츠)왕돈까스
2025-11,4,S000686,남한강휴게소,0012,던킨,1200043931,(던킨)도너츠2000
2025-11,5,S000686,남한강휴게소,0013,파스쿠찌,1100044473,(파스쿠찌)H아메리카노R
2025-11,1,S000689,화서(영덕)휴게소,0006,한식당,1100033490,경양식돈가스
2025-11,2,S000689,화서(영덕)휴게소,0008,라면,1100039655,(실속상품)그냥라면
2025-11,3,S000689,화서(영덕)휴게소,0006,한식당,1100036305,육개장
2025-11,4,S000689,화서(영덕)휴게소,0007,우동,1100021036,(실속상품)유부우동
2025-11,5,S000689,화서(영덕)휴게소,0024,화서다방,1100009980,(화서다방)HOT아메리카노(S)
2025-11,1,S000690,의성(청주)휴게소,0007,식당(밥이당),1100037243,경양식 돈가스
2025-11,2,S000690,의성(청주)휴게소,0014,커피(엔젤),1100010844,(의성다방)ICE아메리카노(S)
2025-11,3,S000690,의성(청주)휴게소,0014,커피(엔젤),1100009980,(의성다방)HOT아메리카노(S)
2025-11,4,S000690,의성(청주)휴게소,0008,스낵(우동),1100002686,유부우동
2025-11,5,S000690,의성(청주)휴게소,0009,스낵(라면),1100042970,(실속상품)그냥라면
